Quantity,UnitPrice,Discount,Tax,ShippingCost,TotalAmount
2,206.25,0.0,33.0,5.51,451.01
1,189.46,0.1,13.64,8.45,192.6
1,444.33,0.05,0.0,9.56,431.67
3,420.62,0.05,143.85,0.99,1343.61
2,347.82,0.0,55.65,10.3,761.59
3,164.96,0.0,24.74,7.54,527.16
1,264.15,0.1,11.89,11.55,261.18
2,446.31,0.1,64.27,13.59,881.22
1,86.23,0.05,6.55,6.71,95.18
1,315.76,0.25,11.84,5.78,254.44
1,305.13,0.1,13.73,5.55,293.9
3,267.01,0.0,96.12,4.49,901.64
4,535.74,0.3,75.0,7.87,1582.94
5,340.29,0.1,275.63,8.83,1815.76
1,275.54,0.1,19.84,4.97,272.8
5,64.22,0.2,46.24,5.07,308.19
4,208.99,0.05,95.3,12.98,902.44
4,355.98,0.05,108.22,10.39,1471.33
3,57.7,0.1,18.69,10.86,185.34
4,5.96,0.0,2.86,5.11,31.81
2,550.88,0.1,79.33,2.5,1073.41
3,87.48,0.0,21.0,0.58,284.02
1,595.4,0.1,26.79,8.46,571.11
5,527.05,0.1,189.74,2.9,2564.37
4,536.01,0.05,101.84,0.1,2138.78
2,592.24,0.25,159.9,11.45,1059.71
5,189.66,0.1,42.67,8.15,904.29
3,154.5,0.1,33.37,8.78,459.3
1,117.08,0.1,5.27,4.92,115.56
3,271.95,0.0,65.27,6.7,887.82
5,194.53,0.05,46.2,7.34,977.56
2,406.07,0.1,87.71,8.04,826.68
5,506.12,0.05,120.2,0.02,2524.29
1,422.95,0.1,30.45,14.29,425.4
3,534.34,0.05,0.0,8.17,1531.04
4,463.36,0.0,92.67,4.7,1950.81
5,251.53,0.05,215.06,7.49,1417.32
2,296.12,0.0,29.61,6.27,628.12
1,385.68,0.05,18.32,2.18,386.9
1,499.98,0.0,25.0,8.9,533.88
1,492.12,0.0,59.05,9.43,560.6
2,321.07,0.05,30.5,4.62,645.15
1,245.32,0.0,44.16,11.91,301.39
2,329.12,0.25,0.0,14.29,507.97
1,595.77,0.05,45.28,0.78,612.04
4,165.91,0.0,79.64,12.64,755.92
3,238.1,0.1,32.14,10.14,685.15
2,65.9,0.15,8.96,12.92,133.91
1,509.61,0.0,40.77,14.92,565.3
5,97.14,0.05,55.37,0.16,516.94
3,526.5,0.2,63.18,8.99,1335.77
1,264.83,0.0,31.78,3.91,300.52
3,531.12,0.05,121.1,11.47,1646.26
2,112.44,0.0,26.99,11.11,262.98
5,419.19,0.05,159.29,5.19,2155.63
5,292.61,0.0,117.04,11.65,1591.74
1,485.98,0.05,23.08,5.49,490.25
3,560.83,0.0,84.12,14.72,1781.33
3,186.35,0.2,0.0,10.05,457.29
2,497.09,0.05,113.34,13.03,1070.84
2,46.19,0.0,0.0,2.68,95.06
2,575.74,0.05,0.0,11.18,1105.09
2,589.67,0.0,94.35,3.68,1277.37
4,144.41,0.0,46.21,8.0,631.85
2,380.62,0.0,38.06,13.99,813.29
5,155.79,0.05,59.2,3.18,802.38
5,29.16,0.0,11.66,14.02,171.48
2,515.85,0.0,123.8,11.93,1167.43
3,155.63,0.0,23.34,13.93,504.16
5,375.28,0.0,150.11,4.9,2031.41
4,283.05,0.0,56.61,1.37,1190.18
2,406.78,0.0,97.63,13.55,924.74
5,351.95,0.15,119.66,5.18,1620.63
2,504.37,0.05,172.49,6.87,1137.66
5,159.15,0.2,76.39,11.74,724.73
2,458.24,0.0,45.82,10.84,973.14
3,299.31,0.2,57.47,1.12,776.93
3,597.44,0.0,89.62,2.26,1884.2
5,346.44,0.0,0.0,5.65,1737.85
4,257.08,0.0,123.4,0.66,1152.38
2,536.7,0.0,128.81,3.87,1206.08
4,67.55,0.0,13.51,13.16,296.87
3,353.48,0.0,84.84,2.28,1147.56
4,107.96,0.0,0.0,9.84,441.68
4,51.62,0.1,33.45,11.18,230.46
5,183.2,0.0,45.8,1.55,963.35
5,561.33,0.1,202.08,5.76,2733.82
4,476.97,0.0,0.0,7.95,1915.83
1,532.21,0.05,60.67,1.59,567.86
2,558.95,0.15,76.02,7.66,1033.9
2,51.25,0.05,11.68,4.57,113.62
2,552.54,0.0,55.25,1.7,1162.03
3,265.58,0.1,86.05,9.55,812.67
4,133.16,0.0,0.0,12.9,545.54
4,204.23,0.15,55.55,2.94,752.87
4,201.85,0.0,96.89,1.1,905.39
4,400.02,0.05,121.61,9.96,1651.65
5,311.95,0.25,140.38,4.88,1315.07
4,354.16,0.1,229.5,8.95,1513.43
2,535.87,0.0,85.74,14.46,1171.94
1,482.23,0.0,86.8,11.48,580.51
2,119.19,0.0,28.61,14.96,281.95
5,345.96,0.2,69.19,9.15,1462.18
3,6.4,0.2,1.23,3.86,20.45
1,541.25,0.1,58.46,14.91,560.5
2,472.06,0.0,0.0,7.57,951.69
4,95.49,0.05,18.14,4.67,385.67
1,97.13,0.0,17.48,7.87,122.48
5,218.65,0.05,124.63,1.32,1164.54
2,8.03,0.0,1.93,2.29,20.28
5,500.95,0.05,285.54,12.31,2677.36
3,460.53,0.0,165.79,10.85,1558.23
5,358.06,0.05,306.14,9.02,2015.94
3,151.67,0.0,81.9,7.34,544.25
2,216.35,0.0,21.64,11.15,465.49
5,70.01,0.15,53.56,11.09,362.19
1,217.93,0.0,26.15,11.62,255.7
2,223.98,0.25,16.8,4.04,356.81
2,261.36,0.05,0.0,2.38,498.96
4,401.19,0.1,72.21,8.15,1524.64
4,492.14,0.1,212.6,14.08,1998.38
4,42.31,0.1,12.19,1.28,165.79
3,319.4,0.15,0.0,2.5,816.97
4,572.65,0.1,371.08,6.8,2439.42
2,372.28,0.05,0.0,6.7,714.03
5,382.22,0.0,152.89,7.11,2071.1
5,104.07,0.0,26.02,4.02,550.39
5,59.09,0.0,35.45,9.73,340.63
1,557.72,0.0,44.62,13.79,616.13
5,452.1,0.0,180.84,13.61,2454.95
1,465.96,0.1,50.32,4.39,474.07
3,490.58,0.1,238.42,11.4,1574.39
3,573.11,0.2,68.77,7.48,1451.71
2,100.56,0.0,24.13,11.13,236.38
5,313.84,0.0,78.46,8.33,1655.99
2,42.52,0.15,5.78,10.11,88.17
2,352.99,0.0,35.3,4.05,745.33
3,302.38,0.05,68.94,10.11,940.83
2,311.47,0.05,29.59,0.19,621.57
5,512.79,0.0,128.2,13.73,2705.88
3,143.94,0.0,51.82,6.8,490.44
2,184.87,0.1,39.93,3.84,376.54
3,160.2,0.05,36.53,12.88,505.98
3,267.38,0.2,32.09,0.71,674.51
1,369.41,0.05,17.55,13.81,382.3
5,18.7,0.2,3.74,9.95,88.49
1,573.97,0.1,41.33,0.6,558.5
4,44.27,0.0,8.85,9.74,195.67
1,76.69,0.1,12.42,11.81,93.25
5,45.97,0.1,37.24,7.1,251.2
2,470.15,0.0,112.84,3.67,1056.81
2,182.44,0.2,35.03,1.82,328.75
1,524.2,0.2,33.55,6.17,459.08
3,434.61,0.05,99.09,4.18,1341.91
3,162.99,0.0,24.45,13.95,527.37
4,247.66,0.05,47.06,5.39,993.56
1,541.75,0.05,0.0,14.54,529.2
3,118.32,0.15,15.09,11.49,328.3
2,464.28,0.0,0.0,0.63,929.19
5,463.89,0.0,115.97,4.65,2440.07
1,408.43,0.05,46.56,7.74,442.31
3,206.32,0.0,111.41,4.76,735.13
3,94.6,0.05,13.48,9.26,292.35
1,11.58,0.1,0.52,4.99,15.93
5,354.44,0.0,212.66,5.25,1990.11
4,544.74,0.05,248.4,5.68,2324.09
5,45.28,0.0,11.32,7.67,245.39
1,485.39,0.25,65.53,14.32,443.89
3,261.28,0.0,62.71,1.87,848.42
3,491.25,0.0,117.9,4.79,1596.44
2,90.63,0.05,8.61,9.39,190.2
2,297.69,0.25,35.72,8.15,490.4
2,293.25,0.0,29.33,4.35,620.18
2,393.76,0.0,39.38,3.02,829.92
4,308.26,0.0,61.65,13.39,1308.08
2,130.37,0.05,19.82,4.04,271.56
5,356.99,0.05,0.0,5.73,1701.43
2,371.64,0.15,75.81,0.12,707.72
5,472.94,0.05,112.32,10.74,2369.52
5,526.17,0.05,0.0,4.03,2503.34
2,123.57,0.0,19.77,7.48,274.39
5,275.03,0.1,61.88,3.37,1302.88
2,288.7,0.0,46.19,10.84,634.43
2,521.53,0.05,79.27,5.89,1076.07
3,341.36,0.25,0.0,11.81,779.87
5,237.91,0.0,95.16,3.69,1288.4
5,104.68,0.15,35.59,2.38,482.86
1,57.94,0.0,2.9,4.86,65.7
4,159.78,0.0,31.96,6.01,677.09
4,319.98,0.0,64.0,9.18,1353.1
5,493.62,0.3,138.21,1.07,1866.95
2,526.96,0.05,50.06,3.12,1054.4
3,176.57,0.0,26.49,11.72,567.92
3,472.94,0.0,170.26,7.94,1597.02
3,70.23,0.2,20.23,1.74,190.52
5,299.63,0.05,256.18,5.58,1685.0
3,143.66,0.0,51.72,5.46,488.16
5,361.8,0.1,195.37,4.04,1827.51
3,587.54,0.25,0.0,3.03,1325.0
3,100.19,0.2,12.02,4.78,257.26
4,585.16,0.0,0.0,4.77,2345.41
5,105.22,0.3,29.46,14.32,412.05
2,257.0,0.2,32.9,3.85,447.95
1,197.6,0.05,22.53,12.74,222.99
4,423.92,0.1,183.13,11.46,1720.7
4,545.32,0.15,148.33,14.48,2016.9
5,293.5,0.05,167.3,0.88,1562.3
1,506.2,0.0,60.74,13.48,580.42
2,278.93,0.0,0.0,2.63,560.49
1,553.53,0.1,24.91,1.19,524.28
3,323.88,0.15,41.29,9.74,876.92
4,89.46,0.1,25.76,12.43,360.25
5,272.4,0.1,61.29,4.96,1292.05
3,283.91,0.0,102.21,13.98,967.92
4,193.82,0.15,52.72,2.09,713.8
1,415.39,0.1,29.91,2.87,406.63
2,60.83,0.1,13.14,12.45,135.08
1,170.34,0.2,10.9,9.26,156.43
3,475.77,0.3,119.89,5.24,1124.25
5,577.46,0.05,219.43,9.34,2971.7
3,263.33,0.0,94.8,1.41,886.2
4,561.97,0.0,179.83,7.63,2435.34
1,526.89,0.0,63.23,8.87,598.99
4,139.78,0.0,67.09,0.96,627.17
2,60.36,0.0,21.73,14.96,157.41
2,259.09,0.0,41.45,5.25,564.88
3,233.08,0.05,0.0,0.66,664.94
3,422.02,0.05,96.22,10.12,1309.1
3,116.59,0.15,14.87,9.44,321.61
2,253.58,0.0,60.86,14.34,582.36
1,462.97,0.05,52.78,4.47,497.07
1,117.83,0.0,9.43,9.74,137.0
2,230.24,0.05,21.87,5.09,464.42
3,281.32,0.05,64.14,14.77,880.67
2,427.16,0.0,102.52,4.15,960.99
2,224.37,0.0,35.9,0.63,485.27
2,54.27,0.1,4.88,3.45,106.02
5,408.39,0.05,155.19,14.69,2109.73
1,123.1,0.05,14.03,0.42,131.39
4,202.07,0.05,0.0,0.64,768.51
3,536.48,0.0,0.0,2.22,1611.66
2,593.43,0.05,202.95,5.02,1335.49
3,84.12,0.05,11.99,11.55,263.28
3,277.79,0.0,100.0,9.06,942.43
5,315.86,0.15,0.0,9.56,1351.96
3,414.35,0.0,62.15,6.35,1311.55
5,446.65,0.0,111.66,14.36,2359.27
5,27.43,0.0,16.46,12.48,166.09
5,142.63,0.0,128.37,2.42,843.94
5,170.85,0.1,61.51,7.05,837.38
3,506.84,0.0,76.03,8.2,1604.75
4,335.19,0.0,107.26,13.08,1461.1
1,206.62,0.1,9.3,3.29,198.55
4,153.72,0.0,73.79,11.4,700.07
4,512.1,0.05,97.3,12.76,2056.04
5,189.77,0.0,75.91,12.29,1037.05
2,71.18,0.0,7.12,5.59,155.07
3,412.05,0.15,84.06,2.56,1137.35
1,443.57,0.1,31.94,14.75,445.9
2,34.04,0.15,4.63,3.35,65.85
4,446.37,0.05,203.54,1.48,1901.23
4,273.85,0.0,87.63,3.45,1186.48
4,141.24,0.0,45.2,13.68,623.84
5,446.97,0.15,151.97,10.76,2062.35
5,523.94,0.05,447.97,2.85,2939.54
3,451.98,0.1,97.63,2.23,1320.21
2,152.24,0.0,36.54,12.83,353.85
4,370.3,0.05,70.36,11.14,1488.64
3,326.98,0.05,0.0,10.57,942.46
1,211.24,0.05,10.03,11.97,222.68
4,358.19,0.05,108.89,1.73,1471.74
3,78.3,0.25,14.09,0.36,190.62
3,380.04,0.3,95.77,9.5,903.35
4,28.03,0.0,8.97,2.0,123.09
5,49.88,0.05,18.95,9.52,265.4
1,481.3,0.2,30.8,4.22,420.06
2,492.34,0.0,78.77,2.75,1066.2
3,370.29,0.1,49.99,5.83,1055.6
4,319.42,0.15,86.88,10.36,1183.27
3,276.75,0.0,99.63,2.26,932.14
3,507.61,0.0,76.14,10.91,1609.88
3,328.45,0.0,118.24,3.73,1107.32
4,522.9,0.15,88.89,0.12,1866.87
4,562.18,0.0,404.77,9.24,2662.73
2,405.33,0.25,48.64,8.36,665.0
5,542.24,0.25,366.01,14.0,2413.41
1,527.4,0.15,53.79,4.43,506.51
2,559.95,0.05,127.67,12.86,1204.44
1,567.48,0.0,28.37,8.8,604.65
4,455.28,0.1,196.68,4.85,1840.54
2,373.49,0.0,59.76,11.48,818.22
2,293.32,0.05,0.0,7.78,565.09
5,581.21,0.0,145.3,12.97,3064.32
4,576.32,0.2,331.96,10.28,2186.46
4,582.23,0.0,279.47,10.32,2618.71
3,379.42,0.15,48.38,12.79,1028.69
5,335.44,0.05,191.2,6.92,1791.46
2,252.09,0.0,0.0,6.84,511.02
4,200.64,0.15,122.79,12.52,817.49
1,401.8,0.0,0.0,6.26,408.06
1,402.49,0.05,30.59,12.43,425.39
1,361.14,0.05,27.45,8.73,379.26
4,448.15,0.15,274.27,1.09,1799.07
3,165.58,0.0,39.74,4.28,540.76
1,348.63,0.25,31.38,5.49,298.34
4,206.37,0.05,62.74,8.32,855.27
3,265.77,0.2,51.03,1.99,690.87
2,465.32,0.05,44.21,9.14,937.46
5,552.03,0.0,220.81,7.99,2988.95
4,566.31,0.0,113.26,2.38,2380.88
4,32.16,0.15,13.12,9.41,131.87
4,330.74,0.0,66.15,2.71,1391.82
3,25.13,0.05,3.58,0.91,76.11
2,528.3,0.1,0.0,3.91,954.85
2,130.66,0.05,19.86,6.9,275.01
1,169.23,0.05,8.04,2.9,171.71
1,272.92,0.0,13.65,4.35,290.92
5,283.01,0.0,169.81,13.16,1598.02
2,340.96,0.05,51.83,14.32,713.97
3,433.51,0.2,0.0,9.55,1049.97
2,20.7,0.1,2.98,3.03,43.27
5,595.03,0.05,226.11,6.14,3058.64
4,324.8,0.05,0.0,8.98,1243.22
3,105.43,0.0,25.3,9.47,351.06
1,121.21,0.05,9.21,2.93,127.29
2,370.82,0.1,0.0,10.24,677.72
3,561.24,0.0,134.7,12.22,1830.64
1,306.2,0.2,19.6,14.92,279.48
3,404.99,0.0,145.8,7.04,1367.81
2,476.92,0.05,72.49,4.71,983.35
4,246.34,0.0,49.27,1.92,1036.55
2,244.24,0.0,24.42,0.04,512.94
2,148.54,0.0,14.85,13.21,325.14
5,470.22,0.0,188.09,6.51,2545.7
2,108.93,0.0,17.43,5.46,240.75
2,54.93,0.1,11.86,6.43,117.16
5,301.96,0.05,114.74,2.69,1551.74
1,365.67,0.1,39.49,14.59,383.18
3,130.63,0.25,14.7,10.49,319.11
5,456.29,0.15,155.14,7.31,2101.68
1,382.08,0.0,30.57,3.41,416.06
1,524.01,0.25,19.65,4.98,417.64
3,128.18,0.0,30.76,11.53,426.83
1,321.77,0.0,16.09,4.06,341.92
2,334.86,0.0,53.58,10.26,733.56
2,366.52,0.1,0.0,4.83,664.57
1,157.01,0.1,11.3,9.75,162.36
4,116.71,0.05,35.48,1.38,480.36
1,421.76,0.05,20.03,7.67,428.37
3,570.84,0.05,195.23,10.76,1832.88
5,521.59,0.15,0.0,13.24,2230.0
5,70.23,0.15,23.88,10.17,332.53
4,180.85,0.25,0.0,6.46,549.01
2,64.59,0.1,5.81,2.2,124.27
1,296.81,0.1,21.37,7.59,296.09
3,201.24,0.0,0.0,2.12,605.84
2,563.31,0.0,135.19,10.3,1272.11
1,164.72,0.15,11.2,14.57,165.78
2,412.28,0.1,133.58,13.64,889.32
1,552.55,0.0,44.2,7.15,603.9
1,135.42,0.0,10.83,9.83,156.08
4,388.54,0.1,251.77,10.52,1661.03
2,220.61,0.1,31.77,8.32,437.19
1,251.12,0.1,11.3,3.31,240.62
4,378.45,0.0,75.69,8.88,1598.37
5,207.38,0.0,82.95,12.85,1132.7
2,598.84,0.15,81.44,0.73,1100.2
5,421.29,0.0,252.77,10.61,2369.83
3,485.79,0.2,58.29,7.11,1231.3
1,388.04,0.1,27.94,10.52,387.7
4,237.95,0.0,76.14,11.46,1039.4
1,316.15,0.15,13.44,7.19,289.36
5,236.51,0.1,127.72,3.01,1195.03
3,287.15,0.05,98.21,14.59,931.18
5,256.74,0.0,64.18,9.68,1357.56
1,456.37,0.0,36.51,14.33,507.21
1,111.33,0.0,5.57,3.89,120.79
3,453.22,0.0,67.98,3.44,1431.08
5,381.55,0.15,81.08,8.54,1711.21
4,499.51,0.15,84.92,4.55,1787.8
3,168.39,0.0,90.93,9.31,605.41
2,192.66,0.0,19.27,14.75,419.34
1,404.99,0.15,27.54,2.05,373.83
3,360.58,0.0,86.54,8.4,1176.68
3,532.76,0.1,71.92,10.04,1520.41
2,446.83,0.0,71.49,10.89,976.04
4,460.01,0.3,0.0,2.09,1290.12
2,462.72,0.0,46.27,5.99,977.7
2,198.68,0.0,0.0,4.86,402.22
4,461.51,0.05,0.0,0.54,1754.28
5,18.74,0.2,9.0,5.04,89.0
1,70.24,0.05,5.34,3.65,75.72
3,427.11,0.1,138.38,14.84,1306.42
1,228.23,0.3,7.99,0.98,168.73
4,500.52,0.25,120.12,8.26,1629.94
3,285.56,0.2,82.24,10.9,778.48
4,180.39,0.2,69.27,13.67,660.19
3,575.78,0.2,248.74,14.75,1645.36
2,114.55,0.0,18.33,2.97,250.4
1,313.39,0.25,11.75,2.92,249.71
1,323.87,0.15,13.76,5.33,294.38
2,494.82,0.15,42.06,7.5,890.75
4,243.06,0.0,116.67,1.05,1089.96
1,22.63,0.0,2.72,2.23,27.58
1,20.26,0.0,1.01,1.48,22.75
4,412.32,0.1,118.75,14.92,1618.02
2,264.07,0.1,0.0,12.76,488.09
1,555.28,0.0,27.76,6.54,589.58
2,192.92,0.05,29.32,6.02,401.89
1,414.95,0.0,49.79,5.42,470.16
2,543.5,0.0,86.96,2.7,1176.66
5,15.49,0.0,6.2,15.0,98.65
1,101.93,0.0,5.1,12.89,119.92
4,308.38,0.0,148.02,6.27,1387.81
2,471.68,0.0,0.0,5.79,949.15
5,439.51,0.25,0.0,4.12,1652.28
3,548.24,0.05,125.0,1.87,1689.35
5,59.48,0.0,23.79,8.16,329.35
3,94.56,0.0,14.18,8.67,306.53
1,299.09,0.0,35.89,13.43,348.41
4,214.25,0.05,65.13,14.0,893.28
1,337.69,0.05,16.04,5.62,342.47
3,405.86,0.0,60.88,10.73,1289.19
3,555.34,0.15,113.29,4.89,1534.3
2,488.14,0.2,62.48,13.49,856.99
4,236.67,0.25,56.8,9.83,776.64
3,410.84,0.0,61.63,6.84,1300.99
4,408.87,0.2,157.01,3.32,1468.71
1,529.04,0.0,0.0,11.82,540.86
2,160.21,0.0,25.63,7.1,353.15
1,584.69,0.0,29.23,6.36,620.28
2,332.86,0.3,37.28,12.68,515.96
3,135.34,0.05,30.86,9.48,426.06
1,142.46,0.0,11.4,2.8,156.66
4,6.88,0.0,4.95,5.64,38.11
4,429.98,0.0,86.0,5.55,1811.47
2,267.75,0.2,51.41,3.65,483.46
1,547.08,0.0,27.35,4.8,579.23
5,306.04,0.15,104.05,13.61,1418.33
1,76.19,0.05,5.79,6.98,85.15
1,428.88,0.0,21.44,7.83,458.15
1,335.47,0.15,34.22,12.36,331.73
3,116.62,0.1,56.68,11.59,383.14
3,25.08,0.0,3.76,0.57,79.57
5,577.17,0.1,129.86,4.42,2731.54
5,555.96,0.0,333.58,12.51,3125.89
3,402.78,0.0,60.42,4.23,1272.99
2,373.09,0.25,67.16,9.26,636.05
2,451.09,0.0,0.0,2.65,904.83
3,60.93,0.0,9.14,8.74,200.67
2,142.11,0.0,14.21,3.63,302.06
3,384.22,0.1,124.49,6.72,1168.6
2,144.02,0.1,20.74,7.98,287.96
5,234.41,0.0,58.6,10.28,1240.93
2,118.08,0.25,31.88,3.42,212.42
5,295.08,0.1,106.23,9.58,1443.67
1,115.0,0.0,13.8,5.64,134.44
2,18.09,0.1,2.6,1.11,36.27
5,445.63,0.0,267.38,13.4,2508.93
1,29.64,0.0,2.37,2.75,34.76
5,586.52,0.05,0.0,6.65,2792.62
4,347.84,0.0,0.0,9.99,1401.35
2,128.92,0.0,20.63,12.57,291.04
5,46.74,0.0,11.69,0.98,246.37
1,91.43,0.0,0.0,9.93,101.36
3,372.33,0.0,134.04,3.52,1254.55
3,370.41,0.1,50.01,13.81,1063.93
5,310.34,0.2,99.31,12.32,1352.99
2,247.74,0.0,59.46,14.06,569.0
4,32.15,0.0,6.43,11.99,147.02
1,489.46,0.1,35.24,7.1,482.85
1,226.26,0.0,11.31,9.55,247.12
2,136.72,0.0,21.88,6.06,301.38
5,314.41,0.1,169.78,2.72,1587.35
5,271.99,0.0,68.0,3.1,1431.05
2,185.57,0.05,17.63,6.05,376.26
3,69.65,0.0,37.61,2.06,248.62
4,401.54,0.05,122.07,1.89,1649.81
3,299.67,0.05,42.7,14.37,911.13
5,16.19,0.15,3.44,6.95,79.2
4,150.37,0.0,72.18,4.72,678.38
1,52.65,0.1,3.79,5.42,56.6
1,95.25,0.15,6.48,14.65,102.09
2,160.96,0.05,15.29,12.93,334.04
2,391.02,0.1,35.19,4.21,743.24
4,226.48,0.1,0.0,3.82,819.15
2,588.15,0.1,52.93,5.15,1116.75
1,329.62,0.0,26.37,6.4,362.39
3,574.48,0.2,68.94,11.84,1459.53
2,6.86,0.0,0.69,2.51,16.92
2,135.63,0.1,19.53,5.43,269.09
5,323.54,0.0,291.19,6.28,1915.17
2,333.55,0.0,80.05,9.38,756.53
1,91.71,0.1,6.6,4.31,93.45
1,207.46,0.2,8.3,9.42,183.69
4,341.48,0.05,103.81,6.77,1408.2
2,237.58,0.3,0.0,0.42,333.03
2,119.59,0.05,0.0,1.32,228.54
4,238.99,0.0,172.07,3.47,1131.5
1,272.55,0.15,18.53,7.87,258.07
2,446.47,0.25,120.55,4.68,794.94
4,8.41,0.0,4.04,2.15,39.83
3,417.37,0.1,90.15,8.07,1225.12
5,65.68,0.05,0.0,10.65,322.63
4,209.0,0.1,37.62,14.5,804.52
3,190.11,0.15,38.78,4.25,527.81
4,158.59,0.1,68.51,12.31,651.74
1,20.74,0.1,2.24,0.5,21.41
2,439.63,0.0,70.34,4.76,954.36
4,133.21,0.0,26.64,1.98,561.46
2,522.79,0.05,49.67,0.77,1043.74
3,510.96,0.05,262.12,10.2,1728.56
4,166.61,0.25,39.99,5.57,545.39
1,29.07,0.0,2.33,1.86,33.26
2,215.45,0.05,49.12,1.66,460.14
4,388.6,0.0,124.35,13.29,1692.04
5,456.06,0.1,164.18,0.79,2217.24
2,467.55,0.3,0.0,10.74,665.31
1,88.97,0.3,0.0,5.87,68.15
5,514.82,0.1,0.0,5.15,2321.84
3,417.1,0.0,0.0,7.61,1258.91
2,475.23,0.1,68.43,5.65,929.49
1,52.68,0.1,3.79,1.66,52.86
2,123.49,0.25,9.26,4.06,198.55
4,9.37,0.0,3.0,3.45,43.93
5,85.17,0.0,76.65,7.01,509.51
3,376.29,0.0,90.31,13.14,1232.32
2,482.3,0.05,45.82,3.85,966.04
1,153.65,0.1,16.59,10.82,165.7
4,239.79,0.0,76.73,7.83,1043.72
5,78.82,0.05,18.72,12.08,405.19
3,105.46,0.05,54.1,5.13,359.79
3,218.94,0.15,67.0,0.04,625.34
5,520.89,0.0,208.36,11.37,2824.18
2,371.45,0.05,35.29,6.31,747.35
5,103.34,0.2,20.67,5.76,439.79
5,515.28,0.05,0.0,4.54,2452.12
1,196.38,0.25,11.78,14.92,173.98
4,394.06,0.15,66.99,6.06,1412.85
2,222.15,0.05,50.65,7.73,480.46
2,393.6,0.0,39.36,0.95,827.51
5,469.96,0.0,117.49,4.91,2472.2
1,557.95,0.05,42.4,1.1,573.55
1,207.42,0.1,14.93,0.63,202.24
1,115.21,0.3,14.52,7.95,103.12
3,376.7,0.0,56.5,8.92,1195.52
2,143.87,0.1,0.0,2.16,261.13
1,489.03,0.0,58.68,0.61,548.32
4,497.62,0.2,286.63,9.12,1888.13
1,39.69,0.15,2.7,7.73,44.17
3,6.68,0.25,0.75,6.94,22.72
1,395.7,0.0,19.78,11.51,426.99
2,240.61,0.1,51.97,6.65,491.72
3,195.51,0.2,23.46,7.84,500.52
5,272.53,0.2,54.51,2.77,1147.4
4,314.29,0.0,226.29,5.05,1488.5
5,525.14,0.0,0.0,7.97,2633.67
2,107.5,0.05,16.34,10.32,230.91
2,586.83,0.0,211.26,4.91,1389.83
4,210.0,0.25,31.5,6.19,667.69
4,382.15,0.05,0.0,9.78,1461.95
4,561.27,0.2,215.53,2.63,2014.22
3,20.5,0.25,0.0,1.45,47.58
1,12.71,0.05,0.0,7.76,19.83
4,499.88,0.0,159.96,9.53,2169.01
2,578.58,0.0,0.0,14.13,1171.29
4,132.14,0.1,23.79,6.36,505.85
3,302.77,0.0,109.0,9.92,1027.23
4,10.03,0.05,3.05,7.29,48.45
3,195.59,0.0,46.94,14.59,648.3
5,438.19,0.05,166.51,12.14,2260.05
2,414.08,0.0,99.38,10.84,938.38
4,215.18,0.1,0.0,7.91,782.56
4,253.28,0.0,182.36,10.49,1205.97
2,495.72,0.15,101.13,2.1,945.95
3,546.62,0.0,131.19,12.52,1783.57
5,486.44,0.05,277.27,1.55,2589.41
3,7.77,0.0,1.17,4.03,28.51
1,112.85,0.0,5.64,3.33,121.82
3,450.71,0.1,60.85,9.78,1287.55
5,65.19,0.25,0.0,12.97,257.43
3,186.35,0.15,38.02,1.2,514.41
5,246.31,0.0,98.52,0.79,1330.86
5,554.45,0.0,138.61,5.0,2915.86
4,54.82,0.0,26.31,14.74,260.33
4,173.72,0.15,47.25,3.12,641.02
4,561.99,0.05,106.78,8.39,2250.73
5,441.15,0.1,357.33,14.9,2357.41
2,109.38,0.05,24.94,11.4,244.16
1,484.1,0.1,0.0,13.85,449.54
4,276.75,0.0,88.56,2.29,1197.85
4,555.11,0.05,168.75,9.06,2287.23
2,269.09,0.05,40.9,8.42,560.59
4,527.98,0.1,152.06,11.37,2064.16
2,305.1,0.1,27.46,4.63,581.27
2,213.09,0.05,32.39,5.5,442.76
5,231.64,0.0,0.0,7.42,1165.62
2,173.93,0.25,31.31,14.16,306.36
1,362.99,0.1,16.33,10.48,353.5
1,326.25,0.1,23.49,2.04,319.16
1,76.48,0.0,3.82,2.05,82.35
3,20.44,0.05,6.99,4.52,69.76
1,318.88,0.0,38.27,10.29,367.44
2,564.6,0.05,128.73,7.69,1209.16
3,324.04,0.0,48.61,6.49,1027.22
5,323.15,0.0,129.26,14.94,1759.95
4,231.19,0.05,105.42,9.53,993.47
1,514.04,0.1,37.01,4.03,503.68
3,522.55,0.1,112.87,5.48,1529.24
2,330.44,0.1,29.74,9.24,633.77
3,347.35,0.0,52.1,13.66,1107.81
2,582.77,0.0,93.24,1.15,1259.93
5,420.15,0.0,378.14,11.9,2490.79
1,106.21,0.05,5.04,8.2,114.14
2,299.71,0.2,38.36,11.9,529.8
2,589.29,0.0,0.0,9.05,1187.63
4,373.0,0.05,113.39,6.35,1537.14
3,427.03,0.1,92.24,6.94,1252.16
5,411.81,0.0,102.95,1.07,2163.07
1,313.98,0.0,37.68,8.5,360.16
4,57.0,0.1,10.26,4.02,219.48
5,138.88,0.05,118.74,2.7,781.12
4,75.18,0.0,24.06,2.93,327.71
2,174.83,0.0,17.48,7.42,374.56
